{' 44': -1.8824675, ' 42': -1.9807838, ' 43': -2.015179, ' 40': -2.171719, ' 39': -2.5566866}
{' 55': -2.2008417, ' 53': -2.3280475, ' 57': -2.3803775, ' 56': -2.4027965, ' 54': -2.5303752}
{' 54': -2.0491674, ' 53': -2.1648233, ' 55': -2.2986429, ' 56': -2.3284757, ' 57': -2.4295137}
{' 55': -2.506083, ' 53': -2.5690293, ' 51': -2.6043134, ' 56': -2.6537824, ' 57': -2.6950164}
{' 54': -2.0058458, ' 53': -2.2480564, ' 55': -2.2583234, ' 56': -2.3053703, ' 57': -2.4330366}
{' 55': -2.3460796, ' 53': -2.51393, ' 54': -2.5380104, ' 57': -2.5872972, ' 56': -2.6557329}
{' 50': -2.1376157, ' 53': -2.3732495, ' 51': -2.41479, ' 54': -2.4970365, ' 48': -2.5184398}
{' 57': -2.415117, ' 56': -2.4855857, ' 58': -2.4885414, ' 55': -2.5704324, ' 59': -2.6153867}
{' 55': -2.0091386, ' 57': -2.1808105, ' 56': -2.5036054, ' 54': -2.6236777, ' 58': -2.694036}
{' 56': -2.383398, ' 55': -2.4034195, ' 53': -2.4562893, ' 57': -2.4909592, ' 54': -2.6125717}
{' 57': -2.3290856, ' 59': -2.6051133, ' 61': -2.6242526, ' 55': -2.6331732, ' 56': -2.6663592}
{' 55': -2.1152046, ' 56': -2.3982923, ' 57': -2.402499, ' 54': -2.4219632, ' 53': -2.4914975}
{' 57': -2.1217403, ' 55': -2.3771868, ' 56': -2.3798563, ' 54': -2.4273589, ' 58': -2.567091}
{' 51': -2.55568, ' 53': -2.6598384, ' 48': -2.7445133, ' 54': -2.7655084, ' 50': -2.8268049}
{' 54': -2.0061824, ' 55': -2.1001365, ' 53': -2.1398454, ' 56': -2.3800416, ' 57': -2.44719}
{' 55': -2.305587, ' 57': -2.4472268, ' 56': -2.4743178, ' 53': -2.5079644, ' 54': -2.682233}
{' 54': -1.9412136, ' 56': -2.3180926, ' 50': -2.38344, ' 53': -2.386856, ' 52': -2.5046177}
{' 55': -2.4519691, ' 56': -2.5205414, ' 53': -2.5301096, ' 54': -2.549941, ' 57': -2.6092503}
{' 54': -1.9361959, ' 53': -2.1816869, ' 55': -2.2006211, ' 56': -2.3598676, ' 57': -2.5203025}
{' 51': -2.3860207, ' 53': -2.4072497, ' 54': -2.4419224, ' 50': -2.5181754, ' 55': -2.6088717}
{' 57': -2.0359857, ' 55': -2.1147842, ' 53': -2.1538353, ' 56': -2.3764849, ' 54': -2.4698112}
{' 51': -2.3841789, ' 48': -2.4159336, ' 50': -2.5451765, ' 45': -2.6584795, ' 46': -2.6978588}
{' 50': -1.4190233, ' 55': -1.9451959, ' 53': -2.194555, ' 54': -2.3472545, ' 51': -2.5484273}
{' 54': -2.0493712, ' 56': -2.4787784, ' 51': -2.478893, ' 55': -2.5330684, ' 57': -2.676724}
{' 57': -2.489891, ' 61': -2.510773, ' 62': -2.6610012, ' 59': -2.6617298, ' 63': -2.7037516}
{' 51': -2.580706, ' 48': -2.593466, ' 45': -2.6235497, ' 46': -2.643531, ' 47': -2.6492846}
{' 54': -1.923007, ' 53': -2.2610588, ' 56': -2.2799866, ' 55': -2.437292, ' 57': -2.6276162}
{' 54': -2.2535076, ' 56': -2.3980215, ' 55': -2.5751648, ' 53': -2.6495378, ' 50': -2.676877}
{' 62': -2.4509735, ' 57': -2.4930522, ' 56': -2.5380847, ' 58': -2.5550423, ' 61': -2.5765693}
{' 56': -2.4957259, ' 54': -2.50662, ' 53': -2.5236993, ' 55': -2.547875, ' 57': -2.6065419}
{' 54': -2.031569, ' 57': -2.177388, ' 55': -2.3342652, ' 56': -2.3512197, ' 53': -2.5148606}
{' 53': -2.5130284, ' 55': -2.529204, ' 56': -2.6242185, ' 51': -2.6592171, ' 54': -2.6907103}
{' 56': -2.3319755, ' 57': -2.3955302, ' 58': -2.463964, ' 54': -2.5819914, ' 55': -2.7075226}
{' 55': -2.4667335, ' 56': -2.5186887, ' 57': -2.585753, ' 53': -2.65163, ' 58': -2.7289739}
{' 57': -2.2122223, ' 56': -2.2447217, ' 58': -2.3462565, ' 55': -2.625295, ' 54': -2.6615279}
{' 51': -2.4336276, ' 53': -2.5486598, ' 55': -2.6887689, ' 54': -2.7090337, ' 48': -2.7185817}
{' 62': -2.3307133, ' 58': -2.4866648, ' 57': -2.5389957, ' 61': -2.5428686, ' 56': -2.694006}
{' 57': -2.2600973, ' 56': -2.294174, ' 55': -2.3440647, ' 58': -2.3530471, ' 59': -2.3584926}
{' 57': -2.1895094, ' 55': -2.2015088, ' 54': -2.214679, ' 56': -2.2448323, ' 53': -2.551347}
{' 54': -2.352727, ' 55': -2.369869, ' 56': -2.5176322, ' 51': -2.5400798, ' 53': -2.5529382}
{' 56': -1.7358205, ' 54': -2.4388547, ' 60': -2.4804132, ' 55': -2.6779869, ' 58': -2.6919332}
{' 57': -2.3898952, ' 56': -2.4356678, ' 55': -2.458145, ' 54': -2.5379376, ' 53': -2.590717}
{' 56': -2.0662258, ' 57': -2.116589, ' 54': -2.1182296, ' 55': -2.2952802, ' 58': -2.434821}
{' 45': -2.4719455, ' 51': -2.527356, ' 46': -2.5450494, ' 48': -2.5768497, ' 44': -2.6017222}
{' 57': -2.3574312, ' 55': -2.5482042, ' 59': -2.5660446, ' 61': -2.633416, ' 58': -2.6803873}
{' 55': -2.2834527, ' 57': -2.296647, ' 56': -2.3271806, ' 54': -2.4290266, ' 53': -2.4721029}
{' 56': -2.0097034, ' 54': -2.2281046, ' 58': -2.266139, ' 57': -2.2663927, ' 55': -2.62253}
{' 53': -2.5121708, ' 51': -2.5379667, ' 55': -2.5904322, ' 54': -2.5981915, ' 56': -2.7814503}
{' 57': -2.302477, ' 56': -2.415786, ' 58': -2.4355135, ' 55': -2.651457, ' 59': -2.71449}
{' 56': -2.3717604, ' 57': -2.3822002, ' 58': -2.4767904, ' 55': -2.4988651, ' 54': -2.6611445}
{' 57': -2.0705152, ' 55': -2.1121945, ' 54': -2.2138162, ' 56': -2.2428765, ' 53': -2.3967977}
{' 56': -2.2199545, ' 57': -2.2420626, ' 55': -2.261753, ' 54': -2.4830017, ' 58': -2.5628672}
{' 57': -2.2087998, ' 61': -2.5255103, ' 59': -2.6003165, ' 58': -2.6196885, ' 55': -2.6935847}
{' 53': -2.4150717, ' 51': -2.4318964, ' 55': -2.546449, ' 54': -2.5708172, ' 56': -2.755235}
{' 64': -2.4119747, ' 62': -2.5000904, ' 61': -2.5505264, ' 65': -2.671702, ' 63': -2.7366443}
{' 55': -2.3851209, ' 54': -2.3872304, ' 57': -2.388372, ' 51': -2.4832776, ' 53': -2.5335174}
{' 57': -2.1767788, ' 55': -2.3032494, ' 54': -2.4289172, ' 53': -2.4328175, ' 56': -2.4506817}
{' 45': -2.1417785, ' 44': -2.44247, ' 46': -2.5762725, ' 43': -2.578134, ' 48': -2.6656442}
{' 64': -2.3492155, ' 62': -2.4635966, ' 61': -2.5613377, ' 63': -2.6758978, ' 65': -2.6994154}
{' 56': -2.3051987, ' 57': -2.3891363, ' 58': -2.3980083, ' 60': -2.4318876, ' 59': -2.438468}
{' 57': -2.197328, ' 56': -2.279434, ' 58': -2.4330318, ' 55': -2.6106915, ' 62': -2.6398847}
{' 55': -1.8997865, ' 56': -1.9955431, ' 60': -2.1614022, ' 54': -2.375956, ' 57': -2.4048963}
{' 55': -2.165543, ' 57': -2.182075, ' 56': -2.1929984, ' 54': -2.217381, ' 58': -2.5024724}
{' 55': -1.9207454, ' 53': -2.4179978, ' 50': -2.4518075, ' 56': -2.491943, ' 54': -2.547544}
{' 61': -2.3214817, ' 57': -2.508769, ' 62': -2.5776262, ' 58': -2.694089, ' 63': -2.6972456}
{' 50': -2.3282444, ' 51': -2.3513958, ' 48': -2.4927075, ' 47': -2.5742934, ' 53': -2.6249306}
{' 54': -2.2911742, ' 56': -2.293728, ' 57': -2.2991793, ' 55': -2.361025, ' 53': -2.5502894}
{' 54': -2.3872485, ' 48': -2.508327, ' 51': -2.552279, ' 50': -2.6775286, ' 53': -2.705728}
{' 57': -2.3180833, ' 55': -2.5440688, ' 53': -2.5620437, ' 54': -2.6608984, ' 59': -2.8085825}
{' 57': -2.3059068, ' 56': -2.3936982, ' 55': -2.3984838, ' 58': -2.496283, ' 59': -2.6288686}
{' 61': -2.5160015, ' 64': -2.554776, ' 62': -2.578182, ' 57': -2.6632202, ' 63': -2.6783445}
{' 56': -1.9107734, ' 54': -2.0014517, ' 48': -2.425893, ' 52': -2.5885928, ' 55': -2.6342938}
{' 57': -2.3893633, ' 58': -2.4692879, ' 62': -2.5102627, ' 56': -2.51653, ' 61': -2.5553293}
{' 55': -2.3202124, ' 57': -2.3283129, ' 56': -2.3332288, ' 54': -2.5069284, ' 58': -2.5762024}
{' 54': -1.7600377, ' 56': -2.0688488, ' 57': -2.3798785, ' 58': -2.4597526, ' 55': -2.50435}
{' 54': -2.1575692, ' 55': -2.2133439, ' 56': -2.3211117, ' 51': -2.458398, ' 53': -2.4690697}
{' 57': -2.0764296, ' 56': -2.4351268, ' 55': -2.463594, ' 58': -2.5952666, ' 61': -2.614857}
{' 55': -2.4706233, ' 56': -2.5292962, ' 53': -2.6602643, ' 51': -2.7625859, ' 57': -2.814833}
{' 54': -2.2917564, ' 53': -2.308444, ' 55': -2.513808, ' 51': -2.5923793, ' 50': -2.5963848}
{' 55': -2.300559, ' 53': -2.339817, ' 57': -2.4119873, ' 51': -2.4578724, ' 54': -2.5579586}
{' 64': -2.466198, ' 65': -2.6598618, ' 62': -2.6814728, ' 63': -2.6867094, ' 67': -2.6917648}
{' 55': -1.6958401, ' 50': -2.2827256, ' 53': -2.5717022, ' 54': -2.7818685, ' 51': -2.8132887}
{' 57': -2.1844716, ' 54': -2.306229, ' 56': -2.3747811, ' 58': -2.4475443, ' 55': -2.5168195}
{' 51': -2.5215595, ' 53': -2.6289423, ' 54': -2.7513206, ' 55': -2.772945, ' 48': -2.8445938}
{' 56': -2.1273897, ' 54': -2.1329937, ' 57': -2.237993, ' 58': -2.2620027, ' 55': -2.5105743}
{' 57': -2.4074914, ' 56': -2.4312024, ' 55': -2.4858966, ' 54': -2.5296304, ' 58': -2.6261983}
{' 56': -1.9741472, ' 64': -2.1487553, ' 60': -2.452884, ' 54': -2.6417181, ' 58': -2.6453962}
{' 51': -2.5699198, ' 53': -2.5814297, ' 55': -2.659118, ' 50': -2.6951869, ' 54': -2.7552657}
{' 60': -2.5744715, ' 61': -2.5987024, ' 57': -2.6202269, ' 62': -2.677826, ' 63': -2.7352533}
{' 51': -2.308479, ' 53': -2.4059534, ' 50': -2.4536788, ' 54': -2.6440704, ' 55': -2.67004}
{' 56': -1.7740482, ' 54': -2.0605254, ' 58': -2.3896983, ' 60': -2.5670295, ' 57': -2.5953403}
{' 62': -2.4298117, ' 61': -2.4320529, ' 63': -2.4879305, ' 59': -2.5134976, ' 60': -2.6942828}
{' 54': -1.7432876, ' 53': -2.0221667, ' 55': -2.092485, ' 57': -2.3700042, ' 51': -2.467112}
{' 61': -2.05075, ' 59': -2.3990395, ' 62': -2.4946759, ' 63': -2.4975035, ' 57': -2.5674212}
{' 54': -2.1247375, ' 56': -2.1788058, ' 57': -2.183132, ' 55': -2.3149621, ' 53': -2.420121}
{' 57': -2.1989768, ' 58': -2.5900106, ' 55': -2.6752293, ' 56': -2.6848319, ' 59': -2.6963577}
{' 57': -1.9204465, ' 55': -1.9767495, ' 53': -2.1373215, ' 54': -2.196354, ' 56': -2.4358485}
{' 59': -2.2805552, ' 57': -2.2906425, ' 58': -2.3592756, ' 61': -2.422897, ' 56': -2.525277}
{' 61': -2.4473531, ' 57': -2.4651506, ' 62': -2.5461566, ' 59': -2.551337, ' 58': -2.5699375}
{' 51': -2.5300741, ' 53': -2.546733, ' 55': -2.6471806, ' 50': -2.8163643, ' 54': -2.8363342}
{' 56': -2.043827, ' 57': -2.077864, ' 54': -2.1215248, ' 55': -2.182951, ' 58': -2.4368992}
{' 56': -2.361199, ' 57': -2.3698106, ' 58': -2.3997245, ' 55': -2.57822, ' 59': -2.6295266}
{' 57': -2.3366158, ' 61': -2.5674002, ' 58': -2.6217167, ' 59': -2.6655629, ' 56': -2.678303}
{' 55': -2.2884295, ' 56': -2.3427927, ' 57': -2.3756678, ' 54': -2.377144, ' 53': -2.41344}
{' 62': -2.5311587, ' 64': -2.5394347, ' 63': -2.6796343, ' 66': -2.7939904, ' 61': -2.8034413}
{' 58': -2.4565485, ' 62': -2.4775257, ' 56': -2.614149, ' 61': -2.6437805, ' 60': -2.6719186}
{' 62': -2.4926677, ' 64': -2.5141358, ' 58': -2.5213237, ' 56': -2.649057, ' 57': -2.7168698}
{' 57': -2.2730541, ' 55': -2.3170004, ' 56': -2.3516645, ' 58': -2.455695, ' 59': -2.5143938}
{' 67': -2.5667546, ' 68': -2.5954678, ' 65': -2.7980683, ' 70': -2.828906, ' 73': -2.8521426}
{' 56': -2.2374992, ' 57': -2.258769, ' 58': -2.3335543, ' 55': -2.4391985, ' 59': -2.4908876}
{' 57': -2.4976244, ' 64': -2.5244932, ' 58': -2.5565338, ' 61': -2.5786066, ' 62': -2.6282227}
{' 57': -2.3933866, ' 56': -2.4779282, ' 58': -2.5408475, ' 59': -2.6539154, ' 55': -2.6631038}
{' 62': -2.4295938, ' 64': -2.5023382, ' 61': -2.6022785, ' 63': -2.6427782, ' 58': -2.6806502}
{' 56': -2.3989794, ' 57': -2.4141407, ' 55': -2.4937289, ' 58': -2.5328455, ' 53': -2.6112015}
{' 67': -2.4081104, ' 68': -2.4729247, ' 66': -2.570434, ' 64': -2.5722728, ' 65': -2.5994124}
{' 56': -2.2514381, ' 57': -2.2695363, ' 55': -2.393449, ' 58': -2.4455738, ' 54': -2.6093895}
{' 57': -2.1277404, ' 56': -2.3260884, ' 55': -2.4129176, ' 58': -2.4744346, ' 54': -2.535776}
{' 55': -2.385744, ' 57': -2.39779, ' 58': -2.4121926, ' 56': -2.4154463, ' 54': -2.59803}
{' 65': -2.4934895, ' 61': -2.5558827, ' 67': -2.577634, ' 64': -2.5932944, ' 62': -2.643205}
{' 58': -2.4775858, ' 62': -2.4940252, ' 61': -2.4944649, ' 57': -2.5321379, ' 59': -2.586217}
{' 57': -2.3085742, ' 56': -2.488443, ' 58': -2.5352168, ' 61': -2.7024844, ' 54': -2.7168279}
{' 57': -2.1808915, ' 59': -2.229382, ' 58': -2.3407235, ' 56': -2.455955, ' 61': -2.539579}
{' 57': -2.2602758, ' 56': -2.4286919, ' 58': -2.4783497, ' 55': -2.574868, ' 59': -2.6988325}
{' 54': -2.2299924, ' 56': -2.365191, ' 55': -2.4131067, ' 53': -2.4922204, ' 51': -2.5170999}
{' 61': -2.2787127, ' 57': -2.4005513, ' 62': -2.4476542, ' 63': -2.645636, ' 58': -2.6456761}
{' 56': -2.3342378, ' 57': -2.4732533, ' 55': -2.5997427, ' 58': -2.6335533, ' 60': -2.6404655}
{' 57': -2.3083673, ' 58': -2.3654406, ' 56': -2.423488, ' 62': -2.536936, ' 61': -2.5802283}
{' 55': -2.490315, ' 56': -2.508698, ' 54': -2.5368533, ' 57': -2.5545697, ' 53': -2.622848}
{' 58': -2.205554, ' 56': -2.251524, ' 57': -2.2588854, ' 62': -2.4204655, ' 54': -2.5643246}
{' 56': -2.4021895, ' 55': -2.4137049, ' 57': -2.4164078, ' 58': -2.4526882, ' 54': -2.5496073}
{' 63': -2.4247615, ' 61': -2.4624755, ' 57': -2.4699867, ' 59': -2.731159, ' 62': -2.7946517}
{' 55': -2.3827755, ' 56': -2.4388795, ' 57': -2.505486, ' 53': -2.5074942, ' 54': -2.527137}
{' 60': -2.601964, ' 56': -2.6042354, ' 64': -2.6143503, ' 57': -2.65528, ' 58': -2.6599693}
{' 55': -2.3829105, ' 60': -2.4091213, ' 58': -2.5032423, ' 56': -2.5907226, ' 57': -2.6385868}
{' 61': -2.5079978, ' 63': -2.6131954, ' 65': -2.6148388, ' 67': -2.6314993, ' 62': -2.649151}
{' 55': -2.3609195, ' 56': -2.384378, ' 57': -2.4757953, ' 59': -2.509729, ' 54': -2.530294}
{' 54': -2.113175, ' 56': -2.2177625, ' 55': -2.4751916, ' 57': -2.4833188, ' 53': -2.5163925}
{' 56': -2.274136, ' 57': -2.3355975, ' 59': -2.3419101, ' 58': -2.3438556, ' 61': -2.5131242}
{' 57': -2.4230635, ' 58': -2.4310794, ' 56': -2.5231993, ' 62': -2.5588782, ' 61': -2.7187102}
{' 57': -2.3942144, ' 58': -2.45716, ' 56': -2.5830622, ' 61': -2.6669652, ' 59': -2.671503}
{' 61': -2.5773187, ' 62': -2.5820956, ' 64': -2.5890574, ' 58': -2.6326928, ' 57': -2.6999574}
{' 55': -2.2762616, ' 53': -2.3741553, ' 54': -2.4013476, ' 51': -2.425114, ' 56': -2.5691025}
{' 57': -2.2221236, ' 56': -2.256022, ' 58': -2.3340497, ' 62': -2.6386685, ' 59': -2.6413486}
{' 61': -2.5522847, ' 63': -2.5891967, ' 62': -2.6065574, ' 58': -2.7458053, ' 57': -2.7816691}
