{' 28': -2.1365736, ' 24': -2.2248552, ' 25': -2.3435724, ' 33': -2.6462429, ' 30': -2.6577365}
{' 45': -2.5083237, ' 40': -2.5143852, ' 43': -2.6553657, ' 44': -2.6809473, ' 42': -2.8573587}
{' 50': -2.5361578, ' 45': -2.5574505, ' 44': -2.5936043, ' 48': -2.6205351, ' 43': -2.7484953}
{' 44': -2.401421, ' 45': -2.4837072, ' 43': -2.5382419, ' 40': -2.6142, ' 48': -2.7136133}
{' 45': -2.269193, ' 50': -2.3581285, ' 48': -2.4886973, ' 44': -2.6627715, ' 43': -2.6736968}
{' 45': -2.2145739, ' 50': -2.229972, ' 40': -2.4342346, ' 48': -2.6637115, ' 44': -2.7047415}
{' 45': -2.3072884, ' 44': -2.5276492, ' 43': -2.5859177, ' 40': -2.655166, ' 42': -2.6940758}
{' 45': -2.1932073, ' 40': -2.3566976, ' 50': -2.4488456, ' 43': -2.5819871, ' 44': -2.6347985}
{' 48': -2.1619484, ' 45': -2.43693, ' 50': -2.6836445, ' 44': -2.7438583, ' 42': -2.8128319}
{' 45': -2.1786442, ' 50': -2.3607273, ' 48': -2.4880943, ' 43': -2.6461217, ' 44': -2.6784296}
{' 50': -2.2279904, ' 48': -2.458196, ' 44': -2.6461308, ' 45': -2.7152855, ' 46': -2.9965956}
{' 50': -2.1586769, ' 45': -2.558009, ' 48': -2.5817738, ' 44': -2.6632557, ' 43': -2.8246973}
{' 50': -2.3540301, ' 48': -2.4202297, ' 45': -2.5706327, ' 44': -2.6808047, ' 43': -2.909864}
{' 48': -2.3063202, ' 44': -2.4377804, ' 40': -2.4907627, ' 45': -2.5234184, ' 50': -2.6570501}
{' 45': -2.3558776, ' 50': -2.428847, ' 44': -2.4790626, ' 43': -2.596951, ' 48': -2.6384485}
{' 45': -2.3099139, ' 50': -2.3981106, ' 44': -2.5153706, ' 48': -2.5873902, ' 40': -2.5920162}
{' 45': -2.3172572, ' 50': -2.379617, ' 48': -2.4215147, ' 44': -2.515769, ' 43': -2.6461353}
{' 50': -2.1513882, ' 45': -2.2258995, ' 48': -2.544201, ' 44': -2.632, ' 43': -2.6650944}
{' 50': -2.4617302, ' 40': -2.4648478, ' 48': -2.5876007, ' 44': -2.5909128, ' 45': -2.6746607}
{' 44': -2.5196452, ' 45': -2.560843, ' 40': -2.5686688, ' 48': -2.6695848, ' 43': -2.67651}
{' 45': -2.1884208, ' 43': -2.565873, ' 48': -2.6283987, ' 50': -2.6321902, ' 44': -2.6672199}
{' 50': -2.382058, ' 45': -2.4043682, ' 48': -2.5595329, ' 44': -2.5813081, ' 43': -2.609659}
{' 50': -2.3998415, ' 48': -2.5466235, ' 45': -2.562321, ' 44': -2.568127, ' 40': -2.7612164}
{' 50': -2.1102827, ' 45': -2.338413, ' 48': -2.5453327, ' 44': -2.6941164, ' 43': -2.711807}
{' 50': -2.4394207, ' 48': -2.7046347, ' 54': -2.8839655, ' 45': -2.9733222, ' 44': -3.051489}
{' 50': -2.3981605, ' 45': -2.5606465, ' 44': -2.6486936, ' 48': -2.6666036, ' 43': -2.7537425}
{' 50': -2.214924, ' 48': -2.5580866, ' 45': -2.652422, ' 44': -3.02998, ' 46': -3.173712}
{' 45': -2.323435, ' 50': -2.5105784, ' 43': -2.5775301, ' 44': -2.6013978, ' 48': -2.6704533}
{' 48': -2.4008963, ' 50': -2.4299264, ' 45': -2.4483206, ' 44': -2.817258, ' 43': -2.8853655}
{' 50': -2.1851523, ' 48': -2.6122677, ' 45': -2.7138572, ' 44': -2.7196867, ' 46': -2.995244}
{' 48': -2.3849506, ' 50': -2.5422747, ' 45': -2.6511126, ' 44': -2.725503, ' 43': -3.013179}
{' 45': -2.2756252, ' 50': -2.3307686, ' 48': -2.5406349, ' 44': -2.6202135, ' 43': -2.7293804}
{' 44': -2.4967675, ' 45': -2.4979014, ' 50': -2.525358, ' 40': -2.5507705, ' 48': -2.6726377}
{' 45': -2.1706493, ' 40': -2.339031, ' 50': -2.4689193, ' 48': -2.5189226, ' 43': -2.6442726}
{' 48': -2.3605943, ' 44': -2.4828794, ' 45': -2.5819652, ' 43': -2.7027087, ' 50': -2.7157044}
{' 50': -2.359272, ' 48': -2.452346, ' 45': -2.5124772, ' 44': -2.573867, ' 40': -2.6543562}
{' 50': -2.4476187, ' 48': -2.6302185, ' 45': -2.763468, ' 43': -2.942502, ' 44': -2.9647732}
{' 50': -2.406617, ' 45': -2.5512085, ' 48': -2.5728033, ' 44': -2.6917808, ' 43': -2.7213304}
{' 45': -2.3830767, ' 43': -2.6191893, ' 44': -2.6217496, ' 48': -2.73227, ' 42': -2.788677}
{' 50': -2.421443, ' 45': -2.459899, ' 48': -2.537733, ' 43': -2.7073221, ' 44': -2.72305}
{' 50': -2.3795574, ' 48': -2.6708572, ' 45': -2.77093, ' 44': -3.0313737, ' 54': -3.0766017}
{' 45': -2.2312431, ' 43': -2.4798489, ' 40': -2.550599, ' 44': -2.5708017, ' 50': -2.6594305}
{' 50': -2.0514038, ' 45': -2.3699348, ' 48': -2.485237, ' 43': -2.7161481, ' 44': -2.737522}
{' 50': -2.252417, ' 45': -2.3057752, ' 48': -2.5675855, ' 44': -2.6030354, ' 43': -2.7595868}
{' 48': -2.5293417, ' 45': -2.5450573, ' 44': -2.6307228, ' 50': -2.6967762, ' 43': -2.7091637}
{' 40': -2.2156687, ' 45': -2.4107132, ' 50': -2.7846754, ' 44': -2.8645961, ' 42': -2.9011307}
{' 50': -2.298764, ' 48': -2.817826, ' 54': -2.820604, ' 55': -2.874293, ' 53': -2.9920766}
{' 45': -2.3798892, ' 50': -2.4793546, ' 40': -2.4814823, ' 48': -2.484555, ' 44': -2.646755}
{' 48': -2.4158947, ' 50': -2.482712, ' 45': -2.5757372, ' 44': -2.7814312, ' 43': -2.8577404}
{' 50': -2.1222134, ' 45': -2.5344515, ' 48': -2.5990505, ' 44': -2.66025, ' 46': -2.9337492}
{' 48': -2.4780612, ' 45': -2.6227205, ' 44': -2.6545968, ' 43': -2.7768712, ' 50': -2.8838696}
{' 50': -2.1355517, ' 45': -2.365741, ' 48': -2.5067198, ' 44': -2.785345, ' 43': -2.8325884}
{' 45': -2.299511, ' 50': -2.3282807, ' 48': -2.5720322, ' 43': -2.6999722, ' 44': -2.7906334}
{' 45': -2.4209502, ' 50': -2.4619296, ' 44': -2.537285, ' 40': -2.546219, ' 48': -2.639228}
{' 50': -2.3381593, ' 48': -2.5995653, ' 44': -2.8768127, ' 54': -2.8933687, ' 45': -3.033034}
{' 40': -2.518502, ' 44': -2.5925882, ' 48': -2.6935709, ' 45': -2.7193964, ' 42': -2.758227}
{' 50': -2.287879, ' 48': -2.658639, ' 45': -2.7837245, ' 53': -2.944449, ' 47': -3.1125982}
{' 45': -2.3311875, ' 50': -2.4080184, ' 44': -2.5941784, ' 40': -2.6028242, ' 48': -2.690571}
{' 45': -2.2863986, ' 43': -2.4318216, ' 44': -2.5726802, ' 50': -2.6065528, ' 48': -2.6592526}
{' 45': -2.5303462, ' 48': -2.6369946, ' 43': -2.6651573, ' 50': -2.6793747, ' 44': -2.6807337}
{' 48': -2.291944, ' 50': -2.4017968, ' 45': -2.4987397, ' 44': -2.6558664, ' 43': -2.8429167}
{' 50': -2.2719076, ' 45': -2.2872932, ' 43': -2.5140913, ' 44': -2.5840487, ' 48': -2.6342294}
{' 45': -2.2952056, ' 48': -2.5672677, ' 44': -2.5726552, ' 43': -2.6363997, ' 40': -2.7417176}
{' 50': -2.1493897, ' 48': -2.5632863, ' 45': -2.601604, ' 44': -2.6123948, ' 43': -2.8530726}
{' 50': -2.6801577, ' 48': -2.7393808, ' 45': -2.846815, ' 44': -2.903857, ' 43': -3.0479448}
{' 45': -2.265337, ' 50': -2.2696085, ' 43': -2.66563, ' 40': -2.675706, ' 48': -2.6844232}
{' 50': -2.4618137, ' 48': -2.5767133, ' 45': -2.6276567, ' 44': -2.684119, ' 46': -2.8455474}
{' 45': -2.238185, ' 40': -2.280363, ' 50': -2.6405783, ' 44': -2.6530876, ' 48': -2.7044604}
{' 50': -2.1134207, ' 48': -2.5164979, ' 45': -2.6523907, ' 44': -2.8550398, ' 54': -3.0415804}
{' 45': -2.337118, ' 50': -2.4085023, ' 48': -2.6178157, ' 44': -2.6411617, ' 40': -2.6675413}
{' 50': -2.576417, ' 48': -2.6443617, ' 45': -2.7988024, ' 43': -3.0000343, ' 44': -3.0480795}
{' 50': -2.298738, ' 48': -2.694943, ' 44': -2.7605271, ' 45': -2.7881503, ' 40': -3.0364623}
{' 50': -2.3201923, ' 53': -2.8443394, ' 48': -2.8536215, ' 55': -2.8656178, ' 54': -2.9011528}
{' 50': -2.0722158, ' 48': -2.4611614, ' 45': -2.5681252, ' 44': -2.9694533, ' 40': -3.0027158}
{' 50': -2.3120673, ' 45': -2.4096367, ' 48': -2.5970137, ' 44': -2.8881075, ' 43': -3.0104325}
{' 50': -2.1693406, ' 45': -2.539907, ' 48': -2.5594773, ' 40': -2.8330045, ' 44': -2.8381267}
{' 50': -2.2547343, ' 45': -2.4031727, ' 48': -2.530966, ' 44': -2.7221901, ' 43': -2.8280108}
{' 45': -2.3922331, ' 48': -2.4265199, ' 50': -2.4333527, ' 40': -2.5671391, ' 44': -2.5944266}
{' 45': -2.279685, ' 50': -2.466913, ' 48': -2.639553, ' 44': -2.7767897, ' 40': -2.7878711}
{' 50': -2.4263449, ' 45': -2.587201, ' 48': -2.635501, ' 44': -2.7339256, ' 43': -2.8670614}
{' 50': -2.3934388, ' 45': -2.5418572, ' 48': -2.54195, ' 43': -2.6413875, ' 44': -2.8073688}
{' 50': -2.0484571, ' 48': -2.470834, ' 45': -2.493521, ' 44': -2.5893726, ' 40': -2.7442856}
{' 48': -2.2499263, ' 50': -2.3121517, ' 45': -2.5976512, ' 44': -2.7384508, ' 54': -3.0140932}
{' 45': -2.3301897, ' 50': -2.4153442, ' 43': -2.4714375, ' 44': -2.6045675, ' 48': -2.643076}
{' 50': -1.838344, ' 48': -2.3536036, ' 45': -2.4632218, ' 44': -3.0475678, ' 46': -3.0662806}
{' 50': -2.0579097, ' 45': -2.398259, ' 44': -2.6212547, ' 48': -2.6446044, ' 40': -2.711443}
{' 45': -2.424427, ' 44': -2.6577015, ' 48': -2.6923218, ' 43': -2.712369, ' 50': -2.7774255}
{' 40': -2.4733088, ' 45': -2.6693451, ' 50': -2.7371323, ' 44': -2.8717806, ' 48': -2.9479706}
{' 45': -2.364123, ' 43': -2.4805267, ' 44': -2.5824869, ' 42': -2.708699, ' 50': -2.7207496}
{' 48': -2.546505, ' 44': -2.5576248, ' 50': -2.6476781, ' 45': -2.6869838, ' 40': -2.7435014}
{' 50': -2.1248958, ' 45': -2.390827, ' 48': -2.5305965, ' 44': -2.812515, ' 43': -2.9112012}
{' 40': -2.2302675, ' 45': -2.379509, ' 44': -2.5640326, ' 50': -2.6053143, ' 48': -2.651494}
{' 50': -2.2901595, ' 45': -2.352198, ' 48': -2.4467366, ' 43': -2.6717026, ' 44': -2.6768754}
{' 50': -2.4745018, ' 44': -2.58904, ' 45': -2.6671097, ' 48': -2.7147474, ' 40': -2.8272762}
{' 50': -2.4605408, ' 48': -2.6102734, ' 45': -2.7110116, ' 44': -2.9259737, ' 43': -3.0605955}
{' 50': -2.3174229, ' 48': -2.5248728, ' 45': -2.757246, ' 44': -2.9494522, ' 54': -3.0970447}
{' 50': -2.410808, ' 48': -2.5869024, ' 45': -2.6305404, ' 44': -2.7320316, ' 43': -3.0006626}
{' 50': -2.0662885, ' 45': -2.2856205, ' 48': -2.5314186, ' 44': -2.576886, ' 43': -2.77227}
{' 50': -2.1905935, ' 45': -2.4029424, ' 48': -2.4335678, ' 44': -2.8208454, ' 46': -2.9785347}
{' 45': -2.183171, ' 50': -2.2672086, ' 43': -2.4292037, ' 44': -2.572045, ' 48': -2.6150813}
{' 50': -2.501571, ' 48': -2.5778, ' 45': -2.5893843, ' 44': -2.7108576, ' 43': -2.83612}
{' 50': -2.157359, ' 45': -2.3036401, ' 48': -2.538389, ' 44': -2.650687, ' 40': -2.693693}
{' 50': -2.2436519, ' 48': -2.606731, ' 44': -2.7456174, ' 45': -2.9154296, ' 54': -3.062018}
{' 50': -2.1598215, ' 48': -2.6197865, ' 45': -2.6649973, ' 44': -2.9585717, ' 40': -3.0269146}
{' 45': -2.3731174, ' 50': -2.602211, ' 44': -2.6057389, ' 48': -2.6299953, ' 43': -2.6387577}
{' 50': -2.1761785, ' 45': -2.212912, ' 48': -2.4232917, ' 44': -2.5445895, ' 40': -2.66481}
{' 50': -2.0976324, ' 48': -2.1194086, ' 54': -2.6652336, ' 45': -2.8442717, ' 44': -3.123105}
{' 45': -2.5797694, ' 50': -2.6336036, ' 44': -2.6540587, ' 40': -2.665892, ' 43': -2.7034895}
{' 50': -1.9224429, ' 48': -2.629972, ' 45': -2.8720973, ' 54': -2.8890593, ' 55': -2.946487}
{' 50': -2.4101691, ' 45': -2.514934, ' 44': -2.6029954, ' 48': -2.6135697, ' 43': -2.815044}
{' 50': -2.162734, ' 45': -2.6409893, ' 48': -2.6824436, ' 54': -3.009413, ' 53': -3.1013825}
{' 50': -2.3326085, ' 45': -2.509086, ' 48': -2.5683959, ' 44': -2.6897347, ' 43': -2.7774127}
{' 50': -2.1465607, ' 48': -2.5281143, ' 45': -2.8448381, ' 54': -3.0696094, ' 44': -3.1405945}
{' 50': -2.6456878, ' 45': -2.7148063, ' 44': -2.724673, ' 40': -2.7874038, ' 43': -2.8225238}
{' 50': -2.2090147, ' 48': -2.5210207, ' 44': -2.6754298, ' 45': -2.753453, ' 46': -3.0402646}
{' 50': -2.086684, ' 48': -2.4506464, ' 45': -2.588889, ' 44': -2.9103417, ' 42': -3.0661829}
{' 45': -2.34106, ' 48': -2.4852717, ' 50': -2.5632555, ' 44': -2.5812066, ' 43': -2.6873019}
{' 50': -2.130858, ' 48': -2.613153, ' 45': -2.6986425, ' 44': -3.044686, ' 46': -3.1132588}
{' 45': -2.1940677, ' 50': -2.2097092, ' 48': -2.3966196, ' 44': -2.5042636, ' 43': -2.6610858}
{' 50': -2.0547254, ' 45': -2.4497716, ' 48': -2.5545595, ' 43': -2.752267, ' 44': -2.842224}
{' 50': -2.3257527, ' 48': -2.6290488, ' 54': -2.8435256, ' 45': -2.9323068, ' 56': -3.0884366}
{' 45': -2.2128513, ' 50': -2.2147768, ' 48': -2.350656, ' 44': -2.6768548, ' 40': -2.6975954}
{' 50': -2.316963, ' 45': -2.3829305, ' 48': -2.5522096, ' 44': -2.6860356, ' 43': -2.8171926}
{' 45': -2.3384292, ' 50': -2.5709732, ' 44': -2.6119516, ' 40': -2.6560943, ' 48': -2.6928213}
{' 50': -1.9492546, ' 45': -2.4353588, ' 48': -2.475764, ' 44': -2.7223632, ' 43': -3.022436}
{' 50': -2.1633434, ' 45': -2.4499865, ' 48': -2.6120195, ' 44': -2.876936, ' 43': -3.0425873}
{' 50': -2.2177713, ' 48': -2.7384033, ' 45': -2.8158274, ' 54': -3.0602322, ' 53': -3.09507}
{' 50': -2.0503924, ' 45': -2.7013314, ' 48': -2.7747045, ' 44': -2.9851391, ' 46': -3.0758424}
{' 50': -2.376725, ' 48': -2.780339, ' 54': -2.791044, ' 55': -3.0410917, ' 53': -3.0441031}
{' 50': -2.1442368, ' 48': -2.5544932, ' 45': -2.5712311, ' 44': -2.850751, ' 46': -2.9734662}
{' 50': -2.1271741, ' 48': -2.6158044, ' 45': -2.6950026, ' 43': -2.9475546, ' 53': -3.0314262}
{' 50': -2.2340918, ' 45': -2.3867626, ' 44': -2.504138, ' 48': -2.5538492, ' 40': -2.6650038}
{' 50': -2.1238844, ' 48': -2.7562582, ' 45': -2.8956509, ' 54': -3.0490608, ' 55': -3.176733}
{' 45': -2.1845825, ' 50': -2.393188, ' 48': -2.457048, ' 44': -2.5837467, ' 40': -2.7525346}
{' 50': -2.1987178, ' 48': -2.4777124, ' 45': -2.5840063, ' 44': -2.719405, ' 43': -2.8355072}
{' 50': -2.0813026, ' 48': -2.7761047, ' 45': -2.8946898, ' 44': -3.0706785, ' 54': -3.083188}
{' 50': -2.2787213, ' 48': -2.5215707, ' 45': -2.7935863, ' 54': -2.8595386, ' 44': -2.9052196}
{' 45': -2.4299562, ' 50': -2.439492, ' 44': -2.5578315, ' 48': -2.575033, ' 43': -2.6500852}
{' 50': -2.2450578, ' 48': -2.6587064, ' 45': -2.7879045, ' 44': -2.9305332, ' 53': -3.06371}
{' 50': -2.3268726, ' 48': -2.7348497, ' 45': -2.8728015, ' 44': -3.044394, ' 43': -3.116515}
{' 50': -2.0394669, ' 48': -2.557257, ' 45': -2.6435232, ' 53': -3.0901482, ' 54': -3.1725397}
{' 45': -2.3952072, ' 50': -2.4010255, ' 48': -2.6322355, ' 43': -2.6518085, ' 44': -2.6536825}
{' 50': -1.9218458, ' 48': -2.3936715, ' 45': -2.757131, ' 54': -2.7937837, ' 44': -3.2646277}
{' 50': -1.9760352, ' 45': -2.3592262, ' 48': -2.5067205, ' 40': -2.687916, ' 44': -2.7079782}
