{' 36': -2.1495728, ' 34': -2.2589011, ' 33': -2.2895482, ' 32': -2.5778565, ' 37': -2.752213}
{' 50': -2.238723, ' 48': -2.8929553, ' 45': -2.9672027, ' 54': -3.0906699, ' 55': -3.2356925}
{' 40': -2.2896676, ' 45': -2.4560533, ' 43': -2.6249576, ' 39': -2.7285438, ' 44': -2.9120972}
{' 45': -2.4107246, ' 50': -2.4266455, ' 44': -2.5179281, ' 48': -2.5527449, ' 43': -2.5710795}
{' 50': -2.544143, ' 43': -2.5653973, ' 40': -2.6251118, ' 45': -2.6757605, ' 44': -2.782779}
{' 50': -2.5106964, ' 45': -2.6650982, ' 48': -2.8110924, ' 43': -2.8343897, ' 44': -2.8531282}
{' 50': -2.043725, ' 45': -2.2046614, ' 40': -2.4990892, ' 48': -2.5505095, ' 44': -2.8345242}
{' 50': -1.6242359, ' 40': -2.0819242, ' 45': -2.2217224, ' 48': -2.6020534, ' 44': -3.031308}
{' 50': -2.4033103, ' 45': -2.6585155, ' 43': -2.7037368, ' 44': -2.7127786, ' 48': -2.7493243}
{' 48': -1.9447474, ' 50': -2.5650456, ' 54': -2.9813225, ' 44': -2.9848447, ' 45': -3.0613894}
{' 50': -2.370926, ' 48': -2.588014, ' 45': -2.6424608, ' 44': -2.9478693, ' 40': -3.0168667}
{' 50': -2.3900497, ' 45': -2.4523525, ' 44': -2.5688791, ' 48': -2.7721033, ' 43': -2.8000667}
{' 48': -2.5022922, ' 45': -2.5026877, ' 50': -2.6426902, ' 40': -2.7610717, ' 42': -2.779634}
{' 45': -2.482793, ' 43': -2.51705, ' 44': -2.6588907, ' 42': -2.8013897, ' 40': -2.8087666}
{' 50': -2.1379488, ' 45': -2.528223, ' 40': -2.6715975, ' 48': -2.787974, ' 43': -2.8227584}
{' 44': -2.6541796, ' 45': -2.6979322, ' 43': -2.8115406, ' 40': -2.8756208, ' 42': -2.9241693}
{' 50': -1.8548036, ' 45': -2.5479026, ' 48': -2.6110082, ' 40': -2.9303765, ' 44': -3.0078661}
{' 45': -2.4815822, ' 43': -2.603994, ' 44': -2.6768048, ' 50': -2.6982799, ' 48': -2.7530313}
{' 50': -2.6030273, ' 48': -2.7755969, ' 43': -2.8658352, ' 45': -2.8910875, ' 44': -3.0142443}
{' 45': -2.4602766, ' 50': -2.4949205, ' 43': -2.668926, ' 48': -2.727891, ' 44': -2.9022834}
{' 50': -2.3212261, ' 48': -2.9071455, ' 45': -2.9814625, ' 43': -3.0356452, ' 44': -3.2394962}
{' 50': -2.4321997, ' 48': -2.7687764, ' 56': -2.9286501, ' 54': -2.9387956, ' 58': -3.2368722}
{' 50': -2.2813072, ' 48': -2.7327678, ' 54': -2.8394668, ' 45': -3.027416, ' 44': -3.0405655}
{' 50': -2.4334536, ' 45': -2.543868, ' 43': -2.6367838, ' 48': -2.6995516, ' 44': -2.7751245}
{' 45': -2.5689468, ' 50': -2.6053677, ' 43': -2.64785, ' 40': -2.7885122, ' 48': -2.82518}
{' 50': -2.1846557, ' 48': -2.5195308, ' 45': -2.550326, ' 44': -2.6168752, ' 40': -2.8025873}
{' 50': -1.944126, ' 45': -2.4417818, ' 40': -2.6048496, ' 48': -2.6551101, ' 44': -2.8802307}
{' 50': -2.085675, ' 45': -2.4917388, ' 48': -2.7275884, ' 40': -3.093809, ' 43': -3.1438015}
{' 50': -2.3351116, ' 48': -2.7202413, ' 44': -2.881788, ' 45': -2.908322, ' 54': -2.984373}
{' 45': -2.5212612, ' 43': -2.6648197, ' 50': -2.7553177, ' 48': -2.8905048, ' 44': -2.9140737}
{' 50': -1.9276067, ' 45': -2.2269335, ' 40': -2.4392958, ' 48': -2.6481164, ' 44': -2.8979342}
{' 50': -2.3452775, ' 57': -3.017839, ' 48': -3.06013, ' 45': -3.1440065, ' 53': -3.148218}
{' 50': -1.9932265, ' 45': -2.4366364, ' 48': -2.6058154, ' 40': -2.7200809, ' 43': -2.7614455}
{' 50': -2.6190984, ' 48': -2.69243, ' 44': -2.9429615, ' 43': -2.9934554, ' 42': -3.002382}
{' 48': -2.5034852, ' 50': -2.5067105, ' 44': -2.8483796, ' 45': -2.8710876, ' 42': -2.9400823}
{' 50': -2.5952616, ' 54': -2.7351837, ' 48': -2.905964, ' 45': -2.9927843, ' 57': -3.0388784}
{' 50': -2.2140727, ' 45': -2.8432965, ' 48': -2.9720604, ' 54': -3.1637027, ' 55': -3.2961307}
{' 48': -2.3942895, ' 44': -2.8904548, ' 45': -2.8988693, ' 50': -2.9927173, ' 42': -3.0099177}
{' 50': -2.2632976, ' 54': -2.99883, ' 48': -3.0170853, ' 60': -3.1481023, ' 56': -3.2349617}
{' 45': -2.306903, ' 50': -2.456625, ' 43': -2.5551014, ' 48': -2.6437867, ' 44': -2.8076553}
{' 50': -2.4678223, ' 45': -2.5720677, ' 48': -2.792079, ' 44': -2.8309739, ' 40': -2.8620875}
{' 45': -2.523084, ' 48': -2.58824, ' 50': -2.5917628, ' 42': -2.8809454, ' 43': -2.9316645}
{' 50': -2.54464, ' 45': -2.581427, ' 44': -2.6074073, ' 43': -2.774033, ' 48': -2.831264}
{' 50': -1.9581242, ' 45': -2.3741863, ' 48': -2.5623007, ' 44': -3.1383903, ' 40': -3.1436536}
{' 50': -2.3008845, ' 45': -2.9701788, ' 48': -3.0852532, ' 44': -3.2746108, ' 43': -3.325117}
{' 48': -2.429814, ' 50': -2.5778244, ' 45': -2.6138551, ' 44': -2.765969, ' 42': -2.8765695}
{' 50': -2.3310623, ' 45': -2.4956036, ' 40': -2.632925, ' 48': -2.6651766, ' 44': -2.8306541}
{' 50': -2.5073533, ' 44': -2.5236964, ' 40': -2.5810676, ' 48': -2.5839555, ' 45': -2.6195168}
{' 44': -2.6580184, ' 42': -2.7141805, ' 48': -2.7734375, ' 40': -2.7877305, ' 50': -2.811782}
{' 45': -2.2077308, ' 50': -2.208255, ' 48': -2.608108, ' 40': -2.7111552, ' 43': -2.9564805}
{' 50': -1.8832902, ' 45': -2.2996426, ' 40': -2.662838, ' 48': -2.7083092, ' 43': -2.8294382}
{' 50': -2.430067, ' 48': -2.6499949, ' 44': -2.874897, ' 46': -2.9356003, ' 42': -2.9401538}
{' 40': -2.6802897, ' 50': -2.6857746, ' 45': -2.6963487, ' 44': -2.8804355, ' 43': -2.8974211}
{' 40': -2.112189, ' 50': -2.3012915, ' 45': -2.3777409, ' 48': -2.7134323, ' 44': -2.755469}
{' 50': -2.5247567, ' 48': -2.769292, ' 45': -2.9201193, ' 44': -2.9653075, ' 43': -3.0339196}
{' 50': -2.115898, ' 54': -2.9626262, ' 55': -3.062515, ' 48': -3.0809627, ' 57': -3.1176202}
{' 50': -2.3718772, ' 45': -2.4201694, ' 40': -2.7280097, ' 48': -2.7917714, ' 43': -2.89319}
{' 50': -2.1391773, ' 45': -2.410389, ' 48': -2.5312824, ' 44': -2.6591015, ' 43': -2.8236217}
{' 50': -2.1202416, ' 45': -2.5163739, ' 48': -2.5246012, ' 44': -2.7125401, ' 40': -2.810364}
{' 50': -2.2525706, ' 48': -2.7145998, ' 45': -2.7201521, ' 43': -3.0879633, ' 47': -3.149464}
{' 50': -2.1966512, ' 48': -2.9637325, ' 45': -3.0032148, ' 54': -3.262288, ' 55': -3.3043153}
{' 50': -2.1817586, ' 48': -2.8564184, ' 45': -2.9041889, ' 57': -3.1624193, ' 53': -3.1806228}
{' 50': -2.4754667, ' 48': -2.7970295, ' 44': -2.972397, ' 45': -3.0592804, ' 54': -3.1759043}
{' 50': -1.8958194, ' 48': -2.7447653, ' 45': -2.7891655, ' 54': -3.170765, ' 53': -3.2796228}
{' 50': -2.241507, ' 48': -2.771769, ' 45': -2.8234649, ' 44': -2.8616834, ' 43': -2.9450402}
{' 50': -2.2572222, ' 48': -2.613492, ' 45': -2.6749477, ' 54': -3.0114536, ' 44': -3.0496702}
{' 45': -2.5060096, ' 50': -2.6214757, ' 43': -2.6501184, ' 44': -2.662131, ' 48': -2.817406}
{' 50': -2.6526167, ' 44': -2.8806002, ' 48': -2.9046423, ' 45': -3.0292313, ' 54': -3.0874405}
{' 50': -2.4041588, ' 48': -2.9529927, ' 45': -2.9948368, ' 43': -3.1456835, ' 53': -3.196456}
{' 50': -2.3439758, ' 48': -2.725146, ' 45': -2.7410238, ' 43': -2.8080404, ' 44': -2.9625528}
{' 50': -2.0445855, ' 45': -2.5977795, ' 48': -2.6228456, ' 44': -2.9223862, ' 46': -3.0414}
{' 48': -2.6395464, ' 50': -2.733721, ' 43': -2.7924404, ' 44': -2.804082, ' 42': -2.8403933}
{' 50': -1.9986157, ' 48': -2.8170753, ' 45': -2.9413645, ' 46': -3.1579697, ' 44': -3.1658003}
{' 50': -2.3380933, ' 54': -2.7286832, ' 48': -2.94723, ' 56': -3.053802, ' 53': -3.1437964}
{' 50': -2.182224, ' 45': -2.5539088, ' 48': -2.772888, ' 40': -2.894533, ' 44': -2.9033735}
{' 50': -2.404501, ' 45': -2.7658377, ' 48': -2.8454914, ' 43': -2.9098227, ' 44': -2.9899778}
{' 50': -2.20645, ' 48': -2.6671233, ' 44': -2.8137593, ' 45': -2.8397021, ' 40': -2.9462407}
{' 50': -2.2422144, ' 45': -2.5206301, ' 44': -2.6593554, ' 48': -2.7020571, ' 43': -2.8740702}
{' 50': -1.7478272, ' 45': -2.4410675, ' 40': -2.487459, ' 48': -2.53073, ' 44': -2.918823}
{' 50': -2.1656225, ' 48': -2.7910945, ' 45': -2.9822526, ' 54': -3.08108, ' 53': -3.1960855}
{' 45': -2.420282, ' 50': -2.4504132, ' 40': -2.5595763, ' 48': -2.8360693, ' 44': -2.9160142}
{' 50': -2.3062103, ' 45': -2.4939573, ' 48': -2.7209737, ' 43': -2.9183834, ' 44': -2.9643686}
{' 50': -2.4628344, ' 45': -2.8957107, ' 48': -2.9890306, ' 44': -3.0431795, ' 43': -3.1900518}
{' 50': -2.4123933, ' 45': -2.4572606, ' 40': -2.5902202, ' 44': -2.6515949, ' 48': -2.653197}
{' 50': -2.421871, ' 45': -2.4725692, ' 40': -2.8158767, ' 48': -2.8179567, ' 44': -2.8299565}
{' 50': -2.526146, ' 45': -2.5984495, ' 48': -2.8043363, ' 43': -2.8114882, ' 44': -2.9263208}
{' 50': -2.3510866, ' 45': -2.4502127, ' 48': -2.6228516, ' 44': -2.8464622, ' 43': -2.9278078}
{' 50': -2.271418, ' 45': -2.578731, ' 44': -2.5894313, ' 48': -2.615642, ' 43': -2.8967655}
{' 50': -2.0385277, ' 45': -2.1953092, ' 48': -2.6772819, ' 40': -2.7084248, ' 44': -2.9412045}
{' 48': -2.3332682, ' 50': -2.724163, ' 45': -2.9032562, ' 44': -3.0235794, ' 42': -3.1129463}
{' 50': -2.06115, ' 45': -2.7729735, ' 48': -2.98614, ' 40': -3.0700116, ' 44': -3.2259831}
{' 45': -2.5690906, ' 48': -2.5718372, ' 44': -2.6319578, ' 43': -2.6641338, ' 50': -2.7025506}
{' 50': -2.3190124, ' 48': -3.0708692, ' 45': -3.159, ' 54': -3.1591153, ' 44': -3.1661048}
{' 48': -2.4351919, ' 50': -2.4787836, ' 45': -2.5542686, ' 44': -2.9002464, ' 42': -2.9641025}
{' 50': -2.2046506, ' 48': -2.613819, ' 45': -2.7041588, ' 44': -2.8838396, ' 42': -3.0059662}
{' 45': -2.5613093, ' 50': -2.5961442, ' 43': -2.6220212, ' 48': -2.734962, ' 44': -2.8396566}
{' 50': -1.845127, ' 48': -2.7423112, ' 40': -2.7532778, ' 45': -2.767884, ' 44': -2.9558113}
{' 48': -2.049198, ' 50': -2.4315841, ' 45': -2.777559, ' 44': -2.917093, ' 54': -3.0716958}
{' 50': -2.2704468, ' 48': -2.4236164, ' 45': -2.7221918, ' 44': -2.8584244, ' 42': -3.05126}
{' 50': -2.6275938, ' 45': -2.705056, ' 48': -2.825463, ' 43': -3.1331787, ' 44': -3.1850529}
{' 50': -2.2756112, ' 45': -2.5209143, ' 43': -2.6656659, ' 48': -2.7699454, ' 44': -2.8779995}
{' 50': -2.530118, ' 48': -2.8734818, ' 54': -2.909978, ' 46': -3.102505, ' 56': -3.1821613}
{' 50': -2.4623785, ' 54': -3.168954, ' 48': -3.1728685, ' 45': -3.274493, ' 51': -3.294608}
{' 50': -2.2934818, ' 45': -2.7384684, ' 48': -2.8524141, ' 54': -3.1512015, ' 43': -3.1534474}
{' 50': -2.0668654, ' 45': -2.6169171, ' 48': -2.7132757, ' 44': -2.9492402, ' 43': -2.9764707}
{' 50': -2.3478448, ' 48': -2.9464238, ' 46': -3.1274812, ' 54': -3.1509004, ' 45': -3.1901305}
{' 50': -2.4230793, ' 48': -2.791952, ' 44': -2.8010445, ' 40': -2.8157852, ' 45': -2.8435638}
{' 50': -2.2093205, ' 48': -2.489492, ' 45': -2.7725587, ' 54': -2.9129252, ' 44': -3.1558118}
{' 50': -2.2798548, ' 45': -2.651803, ' 48': -2.6722422, ' 44': -2.8978176, ' 40': -2.9650328}
{' 50': -2.3727376, ' 48': -2.8771324, ' 45': -2.9631412, ' 54': -3.1005952, ' 44': -3.1519766}
{' 50': -2.124894, ' 48': -2.8342886, ' 45': -2.8722923, ' 44': -3.1707418, ' 40': -3.1943297}
{' 50': -2.4544115, ' 57': -2.7553082, ' 54': -2.7762318, ' 55': -3.178009, ' 48': -3.1917963}
{' 50': -1.857146, ' 45': -2.4650362, ' 48': -2.4790065, ' 40': -2.6744733, ' 44': -3.0087326}
{' 50': -1.9249995, ' 48': -3.0160925, ' 54': -3.0821574, ' 45': -3.1717987, ' 53': -3.3008988}
{' 45': -2.6963553, ' 40': -2.7379642, ' 43': -2.7700925, ' 44': -2.8117156, ' 42': -2.8768573}
{' 48': -2.3243804, ' 50': -2.443728, ' 44': -2.882768, ' 45': -2.9775882, ' 46': -3.1472342}
{' 50': -2.2812274, ' 45': -2.6675448, ' 44': -2.6878254, ' 48': -2.8595147, ' 43': -2.9920952}
{' 50': -2.598518, ' 54': -2.680017, ' 57': -2.737947, ' 53': -3.148, ' 55': -3.151292}
{' 50': -2.01625, ' 60': -2.8816102, ' 48': -3.0120869, ' 54': -3.1325502, ' 56': -3.2959652}
{' 50': -1.89011, ' 48': -2.5203295, ' 45': -2.5528069, ' 40': -2.953147, ' 44': -3.02968}
{' 50': -2.1357288, ' 48': -2.629383, ' 45': -2.6420774, ' 40': -2.7577343, ' 44': -2.8104093}
{' 50': -2.365225, ' 48': -2.6188464, ' 45': -2.6901762, ' 40': -2.7427857, ' 44': -2.808138}
{' 50': -2.1098878, ' 45': -2.954644, ' 48': -2.9654891, ' 54': -3.221786, ' 43': -3.2513957}
{' 50': -2.2876153, ' 48': -2.346975, ' 45': -2.5114954, ' 44': -2.7909074, ' 40': -2.8248146}
{' 50': -2.421772, ' 48': -3.2330494, ' 54': -3.2683108, ' 45': -3.2715273, ' 55': -3.3223295}
{' 50': -2.3803902, ' 48': -2.8001738, ' 45': -2.9337988, ' 53': -3.075966, ' 43': -3.0854197}
{' 50': -1.8515444, ' 45': -2.5908298, ' 48': -2.8482692, ' 40': -3.0205612, ' 43': -3.0686831}
{' 50': -2.3361049, ' 48': -2.4764018, ' 45': -2.837237, ' 54': -3.0075603, ' 44': -3.0333016}
{' 50': -2.134521, ' 45': -2.8953326, ' 48': -2.9956, ' 54': -3.1961327, ' 44': -3.2280362}
{' 50': -2.2128015, ' 45': -2.8497062, ' 48': -3.054727, ' 54': -3.1933916, ' 43': -3.3241985}
{' 45': -2.4248261, ' 50': -2.437944, ' 40': -2.6491847, ' 48': -2.7385364, ' 44': -2.7957928}
{' 43': -2.557996, ' 45': -2.6768668, ' 44': -2.7917962, ' 48': -2.888899, ' 50': -2.9547179}
{' 50': -2.529292, ' 43': -2.7928314, ' 45': -2.8496752, ' 40': -2.875015, ' 44': -2.9071023}
{' 50': -2.424603, ' 45': -2.693136, ' 48': -2.8318858, ' 43': -2.9220498, ' 46': -3.1114972}
{' 50': -2.4567943, ' 54': -3.0285442, ' 56': -3.0312045, ' 60': -3.2355857, ' 57': -3.2754836}
{' 48': -2.6207018, ' 50': -2.7353468, ' 44': -2.8801973, ' 42': -3.0399864, ' 56': -3.1624851}
{' 50': -2.2282665, ' 48': -2.8002155, ' 45': -3.0251975, ' 54': -3.0868328, ' 56': -3.177823}
{' 50': -2.2320716, ' 54': -2.9456725, ' 55': -2.993215, ' 53': -3.1452165, ' 57': -3.1592965}
{' 50': -2.327115, ' 45': -2.5524826, ' 43': -2.9070423, ' 40': -2.911173, ' 48': -2.9364178}
{' 50': -2.350601, ' 48': -2.8325632, ' 45': -3.00934, ' 54': -3.1693656, ' 43': -3.1929872}
{' 50': -1.9399629, ' 45': -2.4720035, ' 48': -2.687595, ' 40': -2.806636, ' 44': -2.9616902}
{' 50': -2.2004902, ' 48': -2.6105886, ' 45': -2.8627112, ' 54': -2.9824183, ' 43': -3.127063}
{' 50': -2.0417922, ' 48': -2.8927996, ' 45': -2.9686036, ' 54': -3.0292702, ' 55': -3.1064951}
