{' 37': -1.8922225, ' 36': -1.9215271, ' 34': -2.0395758, ' 35': -2.1291735, ' 33': -2.1524003}
{' 48': -2.1037621, ' 50': -2.452949, ' 44': -2.614743, ' 45': -2.678603, ' 46': -2.707095}
{' 50': -1.8956136, ' 54': -2.412583, ' 48': -2.548681, ' 52': -2.6019974, ' 55': -2.7027397}
{' 50': -2.1045806, ' 48': -2.3137395, ' 51': -2.4222553, ' 53': -2.46012, ' 54': -2.512987}
{' 50': -2.158591, ' 48': -2.174731, ' 46': -2.4962213, ' 45': -2.5262592, ' 44': -2.5633657}
{' 54': -2.323649, ' 55': -2.3424067, ' 53': -2.4436307, ' 50': -2.447554, ' 56': -2.5920396}
{' 45': -1.9389341, ' 44': -2.0591886, ' 46': -2.374954, ' 43': -2.3806083, ' 48': -2.4700165}
{' 55': -2.3102279, ' 54': -2.3755965, ' 56': -2.406839, ' 53': -2.515716, ' 57': -2.5251212}
{' 50': -2.3618462, ' 53': -2.6219008, ' 51': -2.642936, ' 55': -2.6998723, ' 54': -2.7524178}
{' 50': -2.3605876, ' 48': -2.4049106, ' 51': -2.4424872, ' 54': -2.513929, ' 53': -2.5207353}
{' 50': -2.1184173, ' 48': -2.3708968, ' 51': -2.726375, ' 46': -2.7447715, ' 45': -2.7511125}
{' 48': -1.5401669, ' 44': -1.840188, ' 45': -2.3105059, ' 46': -2.4278622, ' 43': -2.7215385}
{' 45': -1.9383874, ' 44': -2.2375007, ' 43': -2.2527452, ' 46': -2.6815467, ' 40': -2.7679412}
{' 50': -2.1833713, ' 48': -2.189492, ' 54': -2.3385055, ' 55': -2.644734, ' 53': -2.6751018}
{' 50': -2.5033627, ' 48': -2.5354156, ' 45': -2.5763216, ' 44': -2.5983543, ' 51': -2.8037348}
{' 54': -2.2249477, ' 55': -2.2516012, ' 56': -2.3837824, ' 50': -2.6955347, ' 53': -2.7247953}
{' 50': -2.3975644, ' 48': -2.5443301, ' 51': -2.556973, ' 53': -2.707847, ' 49': -2.7359529}
{' 50': -2.0607693, ' 54': -2.213861, ' 48': -2.2481284, ' 56': -2.4979146, ' 52': -2.5218384}
{' 45': -2.3501363, ' 48': -2.3904622, ' 44': -2.3936515, ' 50': -2.4464698, ' 47': -2.563182}
{' 56': -2.414026, ' 55': -2.4369323, ' 60': -2.546416, ' 54': -2.6113877, ' 58': -2.6901252}
{' 50': -1.4846811, ' 45': -1.9370031, ' 48': -2.0436134, ' 44': -2.5312004, ' 40': -2.5944176}
{' 54': -2.3099651, ' 53': -2.3550396, ' 50': -2.402666, ' 55': -2.4046783, ' 51': -2.6288128}
{' 45': -2.2714288, ' 44': -2.433084, ' 50': -2.441611, ' 48': -2.4847124, ' 46': -2.5438764}
{' 50': -1.2875228, ' 48': -1.9257588, ' 45': -2.6124063, ' 55': -2.8455539, ' 52': -2.9029088}
{' 50': -1.824588, ' 48': -2.4670956, ' 52': -2.5728962, ' 51': -2.660826, ' 54': -2.676326}
{' 55': -2.475233, ' 57': -2.5529652, ' 56': -2.6425095, ' 54': -2.6591625, ' 58': -2.76445}
{' 50': -1.8691983, ' 45': -2.0123801, ' 48': -2.5473027, ' 44': -2.668983, ' 47': -2.764441}
{' 50': -1.0724906, ' 48': -2.2446766, ' 45': -2.7737405, ' 55': -2.7868545, ' 52': -2.9473867}
{' 50': -1.848086, ' 48': -2.2532163, ' 51': -2.5706756, ' 52': -2.6155221, ' 46': -2.6958463}
{' 50': -1.2055932, ' 55': -2.548746, ' 48': -2.6175442, ' 49': -2.7034075, ' 51': -2.7374165}
{' 45': -2.448166, ' 44': -2.5040035, ' 48': -2.5245876, ' 50': -2.5923195, ' 46': -2.6908395}
{' 54': -2.1248946, ' 48': -2.1722398, ' 50': -2.4617913, ' 52': -2.5070415, ' 56': -2.5591702}
{' 44': -2.0068648, ' 43': -2.088669, ' 45': -2.1964648, ' 42': -2.5647986, ' 46': -2.6421416}
{' 45': -2.1196446, ' 48': -2.1662936, ' 44': -2.3037953, ' 50': -2.3434129, ' 46': -2.620895}
{' 50': -2.2028887, ' 48': -2.4152281, ' 44': -2.628771, ' 45': -2.6838598, ' 46': -2.772588}
{' 48': -0.87694, ' 50': -2.0733511, ' 54': -2.5754359, ' 52': -2.6585934, ' 56': -2.9083173}
{' 44': -1.8761715, ' 48': -2.0278008, ' 45': -2.1809106, ' 46': -2.3970752, ' 50': -2.49239}
{' 48': -1.9802648, ' 50': -2.1739724, ' 54': -2.2436612, ' 52': -2.3180666, ' 56': -2.4354143}
{' 50': -2.1801932, ' 45': -2.2654939, ' 44': -2.3416464, ' 48': -2.368048, ' 47': -2.5327265}
{' 48': -2.2303267, ' 45': -2.4594882, ' 47': -2.498145, ' 50': -2.5066442, ' 46': -2.6642315}
{' 53': -2.4946342, ' 51': -2.530707, ' 50': -2.602427, ' 55': -2.6436741, ' 54': -2.7179465}
{' 54': -2.344419, ' 56': -2.3583264, ' 55': -2.5258498, ' 58': -2.5906377, ' 57': -2.7197385}
{' 50': -1.2094114, ' 55': -2.4468756, ' 45': -2.5114715, ' 51': -2.7188175, ' 48': -2.83143}
{' 55': -2.3354063, ' 56': -2.4379015, ' 54': -2.489646, ' 57': -2.5302773, ' 53': -2.6975615}
{' 44': -1.9043276, ' 48': -2.2659326, ' 45': -2.2983181, ' 46': -2.3901143, ' 50': -2.641931}
{' 50': -1.8110623, ' 54': -2.368281, ' 55': -2.433209, ' 48': -2.6438804, ' 53': -2.6521153}
{' 50': -2.239338, ' 48': -2.282903, ' 44': -2.452734, ' 45': -2.473012, ' 46': -2.55579}
{' 50': -1.5963053, ' 48': -2.3328764, ' 54': -2.4138024, ' 55': -2.4546819, ' 56': -2.6321137}
{' 45': -2.2642083, ' 50': -2.3567166, ' 44': -2.4606164, ' 48': -2.527637, ' 46': -2.5807517}
{' 55': -2.2561398, ' 57': -2.4912148, ' 56': -2.5364523, ' 54': -2.5607576, ' 53': -2.6757975}
{' 45': -1.9836972, ' 44': -2.0927184, ' 43': -2.2466633, ' 46': -2.5076554, ' 48': -2.615801}
{' 50': -1.6894443, ' 48': -1.8437545, ' 52': -2.591933, ' 54': -2.677818, ' 46': -2.6990259}
{' 44': -2.2164237, ' 45': -2.3561313, ' 43': -2.476879, ' 48': -2.5211189, ' 46': -2.6622016}
{' 50': -2.1969762, ' 48': -2.3660254, ' 53': -2.3663, ' 54': -2.4766376, ' 51': -2.5353923}
{' 50': -1.8727701, ' 45': -2.070936, ' 48': -2.1706169, ' 44': -2.4870508, ' 46': -2.7630873}
{' 50': -1.794538, ' 48': -1.8396907, ' 46': -2.2686715, ' 44': -2.3619218, ' 45': -2.5793624}
{' 48': -1.7204305, ' 44': -2.1164923, ' 50': -2.3192122, ' 45': -2.450394, ' 46': -2.4667532}
{' 50': -1.9580189, ' 55': -2.2878356, ' 48': -2.4528508, ' 45': -2.610414, ' 54': -2.648109}
{' 44': -1.8691753, ' 45': -2.0056384, ' 48': -2.1135783, ' 46': -2.3439612, ' 43': -2.4812474}
{' 55': -2.0657978, ' 50': -2.2029295, ' 54': -2.3158655, ' 53': -2.4809234, ' 56': -2.629426}
{' 50': -1.9939535, ' 48': -2.1021774, ' 52': -2.6962738, ' 44': -2.735831, ' 51': -2.8221672}
{' 54': -2.2063205, ' 55': -2.4521673, ' 56': -2.5034595, ' 53': -2.5360258, ' 50': -2.5871532}
{' 45': -1.9258146, ' 50': -2.1500025, ' 44': -2.4509401, ' 48': -2.5183687, ' 43': -2.6007595}
{' 50': -2.194307, ' 54': -2.2029836, ' 53': -2.2139692, ' 55': -2.3436058, ' 51': -2.4460535}
{' 50': -2.1322415, ' 48': -2.2745106, ' 56': -2.4367516, ' 54': -2.4779236, ' 52': -2.5109875}
{' 61': -2.738053, ' 57': -2.7382457, ' 64': -2.755552, ' 62': -2.7586753, ' 56': -2.77192}
{' 50': -1.500383, ' 45': -1.9970539, ' 48': -2.3289907, ' 47': -2.7685363, ' 51': -2.8371482}
{' 54': -2.286495, ' 55': -2.295863, ' 53': -2.2963314, ' 50': -2.5076656, ' 51': -2.5370064}
{' 45': -2.206579, ' 50': -2.3055236, ' 44': -2.4386005, ' 48': -2.4639814, ' 46': -2.557766}
{' 56': -2.3173568, ' 55': -2.4498782, ' 57': -2.5484967, ' 54': -2.549646, ' 58': -2.5565305}
{' 44': -1.6969495, ' 45': -2.165277, ' 48': -2.2069528, ' 46': -2.3490462, ' 43': -2.5745816}
{' 48': -1.4775777, ' 44': -1.7548549, ' 45': -2.3098416, ' 46': -2.496428, ' 50': -2.5636792}
{' 50': -2.0877454, ' 51': -2.460735, ' 53': -2.5889616, ' 48': -2.6289594, ' 55': -2.7399356}
{' 56': -2.2740781, ' 60': -2.4737012, ' 54': -2.4760034, ' 58': -2.61114, ' 55': -2.6857383}
{' 45': -1.8453734, ' 44': -2.2590392, ' 50': -2.2852721, ' 48': -2.4990907, ' 43': -2.5685248}
{' 55': -2.5072188, ' 56': -2.589068, ' 57': -2.660828, ' 59': -2.6835256, ' 58': -2.7313104}
{' 45': -2.228621, ' 50': -2.2968726, ' 48': -2.367107, ' 44': -2.409143, ' 47': -2.4982727}
{' 55': -2.2745616, ' 54': -2.336973, ' 53': -2.3515403, ' 56': -2.4953706, ' 51': -2.6941593}
{' 50': -2.0120537, ' 48': -2.1659396, ' 45': -2.430918, ' 44': -2.4745564, ' 46': -2.6054966}
{' 55': -2.2560833, ' 54': -2.2630918, ' 53': -2.3510358, ' 56': -2.5743673, ' 51': -2.6274297}
{' 44': -1.8991314, ' 48': -1.9515197, ' 45': -2.3227403, ' 46': -2.359782, ' 50': -2.4343603}
{' 55': -2.262344, ' 56': -2.26306, ' 54': -2.3917317, ' 58': -2.6278787, ' 57': -2.6371417}
{' 48': -2.3106997, ' 50': -2.3129828, ' 44': -2.3502066, ' 45': -2.4404893, ' 46': -2.4766526}
{' 50': -1.9901226, ' 48': -2.049566, ' 56': -2.2225912, ' 54': -2.2624671, ' 52': -2.340416}
{' 50': -1.941356, ' 51': -2.4034817, ' 48': -2.5829859, ' 53': -2.6165247, ' 49': -2.7199996}
{' 56': -2.3255913, ' 57': -2.42752, ' 54': -2.4603007, ' 55': -2.5051377, ' 58': -2.5891316}
{' 50': -2.2915137, ' 48': -2.4889061, ' 45': -2.5398896, ' 51': -2.6764872, ' 44': -2.7381413}
{' 55': -2.3716328, ' 53': -2.3779607, ' 54': -2.4241374, ' 56': -2.6262677, ' 50': -2.689127}
{' 44': -2.2400932, ' 45': -2.3851042, ' 48': -2.3977463, ' 50': -2.450291, ' 46': -2.467041}
{' 50': -2.2529922, ' 48': -2.4432235, ' 53': -2.4660926, ' 55': -2.5604904, ' 51': -2.6013103}
{' 50': -1.3619137, ' 45': -1.6327189, ' 40': -2.603674, ' 48': -2.6230967, ' 44': -2.8463106}
{' 56': -2.3690047, ' 57': -2.40208, ' 55': -2.4969192, ' 54': -2.591269, ' 58': -2.63516}
{' 50': -2.1020334, ' 48': -2.2006721, ' 45': -2.4865024, ' 46': -2.627961, ' 44': -2.6456563}
{' 55': -2.2325811, ' 56': -2.4896717, ' 54': -2.4977913, ' 57': -2.502697, ' 53': -2.5975113}
{' 45': -2.1513002, ' 44': -2.2602854, ' 50': -2.4737222, ' 48': -2.4753551, ' 43': -2.4980485}
{' 55': -2.2242742, ' 54': -2.2954137, ' 53': -2.3305526, ' 56': -2.481915, ' 57': -2.5848434}
{' 44': -1.9452955, ' 45': -2.2197018, ' 46': -2.3887653, ' 43': -2.5021105, ' 48': -2.5068867}
{' 62': -2.6048152, ' 58': -2.7018738, ' 57': -2.7065809, ' 64': -2.7066193, ' 61': -2.7383401}
{' 50': -2.2863028, ' 48': -2.577515, ' 51': -2.613705, ' 49': -2.7211106, ' 53': -2.7683852}
{' 55': -2.5747862, ' 57': -2.5929937, ' 56': -2.624732, ' 58': -2.6790438, ' 54': -2.7600546}
{' 50': -2.39842, ' 53': -2.4174356, ' 51': -2.5299566, ' 48': -2.694102, ' 55': -2.7769983}
{' 53': -2.1897614, ' 55': -2.2549095, ' 54': -2.2660944, ' 50': -2.471143, ' 51': -2.5978444}
{' 44': -2.0835, ' 45': -2.294592, ' 48': -2.4288464, ' 46': -2.4781342, ' 43': -2.4812746}
{' 50': -1.3939286, ' 48': -2.1671896, ' 55': -2.6562607, ' 54': -2.6583185, ' 52': -2.7722425}
{' 45': -2.300656, ' 44': -2.3269918, ' 48': -2.4715002, ' 50': -2.4932866, ' 46': -2.5551937}
{' 53': -2.2503772, ' 54': -2.2609, ' 55': -2.2687964, ' 56': -2.5337949, ' 50': -2.5496516}
{' 45': -1.6815273, ' 50': -1.6834862, ' 48': -2.4863322, ' 44': -2.6531966, ' 46': -2.865592}
{' 55': -2.2271755, ' 54': -2.294962, ' 53': -2.3533516, ' 56': -2.5539148, ' 57': -2.5544841}
{' 45': -1.9690208, ' 40': -2.0491152, ' 44': -2.0762348, ' 48': -2.386238, ' 50': -2.3965073}
{' 54': -2.0394769, ' 55': -2.0613275, ' 56': -2.162684, ' 53': -2.5405593, ' 52': -2.650785}
{' 50': -2.4885612, ' 53': -2.635061, ' 51': -2.7435033, ' 55': -2.7792096, ' 48': -2.8393476}
{' 50': -1.1944396, ' 45': -2.464154, ' 48': -2.5543869, ' 55': -2.5966203, ' 51': -2.8450751}
{' 45': -2.1906083, ' 48': -2.3011305, ' 44': -2.348779, ' 50': -2.4327798, ' 47': -2.5235312}
{' 48': -1.7718792, ' 50': -2.0207396, ' 52': -2.4459143, ' 56': -2.5222998, ' 54': -2.5794907}
{' 50': -2.17026, ' 44': -2.2722259, ' 48': -2.2786772, ' 46': -2.5444217, ' 45': -2.6031547}
{' 50': -2.1703985, ' 55': -2.218659, ' 54': -2.44149, ' 56': -2.4854171, ' 60': -2.6638286}
{' 50': -2.228288, ' 53': -2.372372, ' 51': -2.3998044, ' 55': -2.5752785, ' 54': -2.6711915}
{' 59': -2.6854174, ' 57': -2.6908994, ' 61': -2.7040894, ' 64': -2.7472928, ' 63': -2.818803}
{' 45': -1.9213641, ' 44': -2.0495942, ' 43': -2.3075287, ' 46': -2.4949772, ' 48': -2.5281107}
{' 54': -2.2977223, ' 55': -2.388844, ' 50': -2.4110558, ' 51': -2.4633584, ' 53': -2.5243351}
{' 50': -1.5668145, ' 45': -1.7513915, ' 48': -2.6578999, ' 44': -2.9301932, ' 51': -2.95906}
{' 54': -2.231603, ' 56': -2.2686474, ' 55': -2.398229, ' 57': -2.6133711, ' 53': -2.6276696}
{' 50': -2.0559452, ' 48': -2.2138307, ' 51': -2.6454923, ' 46': -2.655812, ' 45': -2.6885746}
{' 54': -2.1223109, ' 55': -2.2696593, ' 56': -2.3159764, ' 53': -2.3988774, ' 52': -2.533954}
{' 45': -1.967888, ' 48': -2.3457117, ' 44': -2.4631789, ' 43': -2.575966, ' 50': -2.6982691}
{' 64': -2.551307, ' 66': -2.7259133, ' 62': -2.7509062, ' 60': -2.8006992, ' 63': -2.8304513}
{' 50': -2.4254203, ' 48': -2.4517426, ' 45': -2.474173, ' 47': -2.620072, ' 44': -2.63454}
{' 55': -2.1066687, ' 50': -2.2319484, ' 54': -2.3347456, ' 53': -2.4597943, ' 56': -2.689294}
{' 50': -2.4583457, ' 48': -2.7412722, ' 54': -2.7579548, ' 56': -2.8509464, ' 52': -2.8869553}
{' 50': -2.1831832, ' 54': -2.255735, ' 55': -2.2574506, ' 56': -2.524427, ' 53': -2.5861096}
{' 45': -2.3739784, ' 50': -2.3743274, ' 48': -2.4451177, ' 44': -2.4580047, ' 46': -2.608693}
{' 54': -2.3499017, ' 55': -2.3823984, ' 53': -2.5010333, ' 50': -2.6214998, ' 56': -2.64377}
{' 50': -2.1906807, ' 45': -2.4190085, ' 51': -2.4812548, ' 48': -2.507609, ' 47': -2.5962613}
{' 54': -2.3907657, ' 55': -2.4739356, ' 50': -2.509871, ' 53': -2.5131898, ' 51': -2.7199492}
{' 50': -2.246901, ' 48': -2.333176, ' 45': -2.5721078, ' 47': -2.6148264, ' 53': -2.652445}
{' 56': -2.512434, ' 55': -2.538427, ' 57': -2.6177187, ' 58': -2.6727808, ' 59': -2.7247257}
{' 45': -1.9647472, ' 44': -2.0950477, ' 43': -2.0975666, ' 46': -2.3837185, ' 47': -2.5167491}
{' 50': -1.8853455, ' 55': -2.2804654, ' 60': -2.3762906, ' 54': -2.441394, ' 56': -2.5562763}
{' 50': -2.239156, ' 48': -2.2933993, ' 45': -2.3943706, ' 51': -2.6630013, ' 44': -2.684383}
{' 54': -2.0850682, ' 56': -2.2375321, ' 55': -2.3486075, ' 58': -2.664185, ' 57': -2.6814513}
{' 50': -2.2947721, ' 48': -2.3571844, ' 44': -2.6122217, ' 46': -2.6812449, ' 45': -2.7539225}
{' 48': -1.5083522, ' 50': -1.9152879, ' 52': -2.3785655, ' 56': -2.4031837, ' 54': -2.671892}
{' 50': -1.4282734, ' 45': -2.3016436, ' 48': -2.4593966, ' 51': -2.8813457, ' 46': -2.9245293}
{' 54': -1.9223516, ' 50': -2.3034973, ' 48': -2.41004, ' 55': -2.4318168, ' 56': -2.6201437}
{' 50': -1.5302763, ' 45': -1.5399332, ' 48': -2.5000887, ' 44': -2.7118413, ' 47': -2.8345366}
